Flight time,Location,Aircraft name,Task Type,Sprayed area,Total Amount(L/Kg),Flight duration(min:sec),Crop,Pliot Name,Team Name,Field Name,Serial Number,Starting Battery Level,Ending Battery Level,Battery SN,source_file
2024-01-27 07:53:07-07:54:20,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.15,3.06,01:12,other,UTPL,default team,,R0295623955,42.0,34.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-27 06:56:45-06:57:51,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.1,3.5,01:05,other,UTPL,default team,,R8370570954,54.0,47.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-25 08:41:22-08:43:22,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.99,9.26,01:59,other,UTPL,default team,,R6628609365,30.0,15.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-25 08:39:55-08:40:33,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.65,1.29,00:37,other,UTPL,default team,,R6508474083,43.0,37.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-25 08:37:47-08:38:18,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.55,0.81,00:30,other,UTPL,default team,,R6248180972,62.0,57.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-25 08:28:04-08:29:11,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.66,2.2,01:07,other,UTPL,default team,,R5687549656,76.0,61.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-25 08:14:08-08:15:32,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.75,3.3,01:23,other,UTPL,default team,,R5567414374,85.0,76.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-25 07:28:07-07:30:10,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.12,2.96,02:03,other,UTPL,default team,,R5026805605,38.0,24.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-25 07:25:17-07:27:12,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.96,1.36,01:54,other,UTPL,default team,,R4926692870,58.0,45.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-25 07:01:30-07:03:09,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.05,5.71,01:39,other,UTPL,default team,,R4426129195,21.0,8.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-24 07:53:06-07:55:38,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.75,8.86,02:32,other,UTPL,default team,,R4185858631,44.0,26.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-23 08:19:31-08:21:03,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.01,4.45,01:32,other,UTPL,default team,,R3384956751,31.0,19.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-23 07:54:05-07:57:13,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.6,13.33,03:07,other,UTPL,default team,,R3124663640,50.0,25.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-23 07:45:48-07:46:50,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.35,2.55,01:02,other,UTPL,default team,,R2784280341,37.0,29.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-23 07:21:27-07:25:47,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.37,14.43,04:20,other,UTPL,default team,,R2523987230,98.0,67.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-22 08:53:03-08:54:03,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.89,1.07,00:59,other,UTPL,default team,,R2443897042,20.0,13.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-22 08:40:29-08:41:06,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.72,1.85,00:36,other,UTPL,default team,,R2063468649,36.0,29.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-22 08:15:30-08:17:14,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.75,3.33,01:43,other,UTPL,default team,,R1582927521,77.0,64.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-22 07:03:39-07:04:30,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.77,1.95,00:50,other,UTPL,default team,,R1042318752,13.0,7.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-20 21:17:49-21:19:13,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.73,4.17,01:23,other,UTPL,default team,,R0581800171,64.0,55.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-20 08:14:27-08:21:26,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.33,14.67,06:59,other,UTPL,default team,,R2731948291,83.0,27.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-18 07:13:18-07:14:37,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.96,7.55,01:18,other,UTPL,default team,,R0889873967,36.0,27.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-18 06:54:29-06:55:56,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.42,4.39,01:26,other,UTPL,default team,,R0669625950,45.0,35.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-17 08:29:13-08:30:47,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.76,2.23,01:33,other,UTPL,default team,,R0149039728,40.0,30.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-15 08:00:40-08:02:07,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.46,3.8,01:26,other,UTPL,default team,,R7483152488,45.0,36.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-15 07:32:04-07:33:30,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.27,4.12,01:25,other,UTPL,default team,,R7262904471,60.0,51.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-13 08:36:36-08:37:58,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.42,2.61,01:22,other,UTPL,default team,,R2097635469,27.0,17.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-13 07:58:58-08:00:29,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.08,2.85,01:30,other,UTPL,default team,,R1416868871,79.0,70.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-13 07:26:50-07:28:36,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.19,9.46,01:45,other,UTPL,default team,,R0696057179,61.0,49.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-13 07:24:58-07:25:33,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.0,0.0,00:34,other,UTPL,default team,,R0595944444,76.0,71.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-13 06:17:08-06:19:33,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.04,5.41,02:25,other,UTPL,default team,,R8110260127,38.0,22.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-12 16:44:54-16:46:35,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.63,1.31,01:41,other,UTPL,default team,,R0595421250,52.0,40.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-12 15:55:42-15:57:40,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.69,10.73,01:58,other,UTPL,default team,,R8229872215,23.0,7.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-12 07:18:55-07:22:17,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.05,18.84,03:22,other,UTPL,default team,,R7028519395,99.0,71.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-12 05:57:07-05:58:05,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.04,2.42,00:58,other,UTPL,default team,,R6467888079,13.0,7.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-11 18:22:46-18:24:31,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.22,5.56,01:45,other,UTPL,default team,,R3253252030,60.0,46.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-11 17:37:33-17:38:59,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.75,3.06,01:26,other,UTPL,default team,,R2972936372,53.0,42.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-11 17:08:12-17:09:57,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.48,10.62,01:44,other,UTPL,default team,,R2812755996,29.0,17.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-11 07:36:53-07:37:48,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.48,1.79,00:55,other,UTPL,default team,,R2632553073,34.0,27.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-11 07:12:36-07:14:11,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.31,8.27,01:35,other,UTPL,default team,,R2472372697,41.0,30.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-11 06:38:39-06:40:00,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.3,2.96,01:20,other,UTPL,default team,,R2212079586,35.0,26.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-10 09:13:53-09:16:28,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.01,5.87,02:35,other,UTPL,default team,,R2091944304,55.0,38.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-09 07:50:20-07:53:08,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.31,9.08,02:48,other,UTPL,default team,,R1891718834,100.0,82.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-09 07:40:41-07:41:54,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.89,2.58,01:12,other,UTPL,default team,,R1871696287,63.0,55.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-09 07:31:38-07:32:44,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.19,1.8,01:06,other,UTPL,default team,,R1831651193,44.0,36.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-06 08:22:02-08:23:07,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.57,2.5,01:05,other,UTPL,default team,,R1311064971,33.0,26.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-06 08:01:33-08:03:55,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.99,6.86,02:22,other,UTPL,default team,,R1230974783,55.0,36.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-06 07:40:40-07:41:49,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.8,2.32,01:09,other,UTPL,default team,,R1150884595,21.0,14.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-06 07:05:24-07:06:27,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.42,0.46,01:02,other,UTPL,default team,,R1050771860,35.0,27.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-05 16:49:03-16:50:04,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.92,4.83,01:00,other,UTPL,default team,,R6408057709,13.0,6.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-05 08:19:31-08:21:06,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.18,4.39,01:35,other,UTPL,default team,,R4606028479,39.0,27.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-05 07:17:11-07:19:12,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.16,5.81,02:01,other,UTPL,default team,,R3504788394,40.0,19.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-05 07:14:53-07:16:07,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.01,2.02,01:13,other,UTPL,default team,,R3284540377,67.0,52.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-04 18:31:10-18:33:06,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.64,10.41,01:56,other,UTPL,default team,,R6262211718,28.0,13.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-04 17:12:03-17:13:09,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.63,1.35,01:06,other,UTPL,default team,,R5341174556,26.0,19.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-04 07:25:42-07:26:45,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.58,1.25,01:02,other,UTPL,default team,,R3699325702,25.0,18.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-02 15:06:03-15:13:24,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.57,26.67,07:21,other,UTPL,default team,,R4383521296,96.0,25.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-02 14:59:29-15:04:29,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.0,0.14,05:00,other,UTPL,default team,,R4363498749,93.0,20.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
2024-01-02 14:53:10-14:58:11,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.0,0.26,05:01,other,UTPL,default team,,R4343476202,96.0,27.0,,MKAVI1 T40 RPU028B_JAN_2024_ManualMode__flight_record.csv
